match_id,date,tournament,tournament_tier,hunter_player,survivor1_player,survivor2_player,survivor3_player,survivor4_player,map_name,n_escaped,hunter_wins,source_file,source_row
6466,2022-11-26,IJL_2022_fall_regular,IJL,pipicha,kirye,ori,hhu,monop,"永眠镇",1,1,oversea_2020-2024.json,464
6467,2022-11-26,IJL_2022_fall_regular,IJL,burio,raolie,maeken,yougg,unpyi,"永眠镇",2,,oversea_2020-2024.json,464
6468,2022-11-26,IJL_2022_fall_regular,IJL,vanpyi,mone,sinami,soar,pyone,"永眠镇",3,0,oversea_2020-2024.json,465
6469,2022-11-26,IJL_2022_fall_regular,IJL,miraik,kznk,dolisu,mocchi,sasori,"永眠镇",3,0,oversea_2020-2024.json,465
6470,2022-11-26,IJL_2022_fall_regular,IJL,silia,mocchi,kznk,sasori,dolisu,"月亮河公园",3,0,oversea_2020-2024.json,465
6471,2022-11-26,IJL_2022_fall_regular,IJL,alf,soar,mone,pyone,sinami,"月亮河公园",2,,oversea_2020-2024.json,465
6472,2022-11-26,IJL_2022_fall_regular,IJL,alf,soar,sinami,pyone,mone,"湖景村",2,,oversea_2020-2024.json,465
6473,2022-11-26,IJL_2022_fall_regular,IJL,silia,mocchi,sasori,dolisu,kznk,"湖景村",3,0,oversea_2020-2024.json,465
6474,2022-11-27,IVL_2022_fall_regular,IVL,alex,iron,mk,long,huiyi,"唐人街",2,,IVL_COA_2020-2024.json,619
6475,2022-11-27,IVL_2022_fall_regular,IVL,ymm,jelly,huan,487,ming,"唐人街",1,1,IVL_COA_2020-2024.json,619
6476,2022-11-27,IVL_2022_fall_regular,IVL,alex,iron,huiyi,mk,long,"湖景村",3,0,IVL_COA_2020-2024.json,619
6477,2022-11-27,IVL_2022_fall_regular,IVL,ymm,huan,ming,487,jelly,"湖景村",3,0,IVL_COA_2020-2024.json,619
6478,2022-11-27,IVL_2022_fall_regular,IVL,ymm,487,huan,ming,jelly,"月亮河公园",3,0,IVL_COA_2020-2024.json,619
6479,2022-11-27,IVL_2022_fall_regular,IVL,alex,long,huiyi,mk,iron,"月亮河公园",3,0,IVL_COA_2020-2024.json,619
6480,2022-11-27,IVL_2022_fall_regular,IVL,superrich,fox,lis,xen,zibi,"永眠镇",1,1,IVL_COA_2020-2024.json,620
6481,2022-11-27,IVL_2022_fall_regular,IVL,yue,ak,czai,heart,shadow,"永眠镇",0,1,IVL_COA_2020-2024.json,620
6482,2022-11-27,IVL_2022_fall_regular,IVL,superrich,fox,lis,xen,zibi,"唐人街",3,0,IVL_COA_2020-2024.json,620
6483,2022-11-27,IVL_2022_fall_regular,IVL,yue,shadow,heart,czai,ak,"唐人街",3,0,IVL_COA_2020-2024.json,620
6484,2022-11-27,IVL_2022_fall_regular,IVL,yue,ak,czai,shadow,heart,"里奥的回忆",3,0,IVL_COA_2020-2024.json,620
6485,2022-11-27,IVL_2022_fall_regular,IVL,superrich,lis,fox,zibi,xen,"里奥的回忆",2,,IVL_COA_2020-2024.json,620
6486,2022-11-27,IVL_2022_fall_regular,IVL,rabbit,kucao,18,ppz,ppxia,"军工厂",3,0,IVL_COA_2020-2024.json,621
6487,2022-11-27,IVL_2022_fall_regular,IVL,xawm,sans,libao,maom,drop,"军工厂",1,1,IVL_COA_2020-2024.json,621
6488,2022-11-27,IVL_2022_fall_regular,IVL,rabbit,ppz,kucao,18,ppxia,"红教堂",3,0,IVL_COA_2020-2024.json,621
6489,2022-11-27,IVL_2022_fall_regular,IVL,xawm,drop,maom,libao,sans,"红教堂",0,1,IVL_COA_2020-2024.json,621
6490,2022-11-27,IJL_2022_fall_regular,IJL,yuu,hhu,kirye,monop,tktora,"永眠镇",3,0,oversea_2020-2024.json,466
6491,2022-11-27,IJL_2022_fall_regular,IJL,burio,atto,lim,toki,nyan,"永眠镇",3,0,oversea_2020-2024.json,466
6492,2022-11-27,IJL_2022_fall_regular,IJL,rose,monop,kirye,ori,hhu,"红教堂",3,0,oversea_2020-2024.json,466
6493,2022-11-27,IJL_2022_fall_regular,IJL,burio,nyan,atto,toki,lim,"红教堂",0,1,oversea_2020-2024.json,466
6494,2022-11-27,IJL_2022_fall_regular,IJL,burio,lim,nyan,atto,takakou,"唐人街",3,0,oversea_2020-2024.json,466
6495,2022-11-27,IJL_2022_fall_regular,IJL,rose,kirye,monop,ori,hhu,"唐人街",4,0,oversea_2020-2024.json,466
6496,2022-11-27,IJL_2022_fall_regular,IJL,hasha,mone,sinami,pyone,soar,"里奥的回忆",3,0,oversea_2020-2024.json,467
6497,2022-11-27,IJL_2022_fall_regular,IJL,miraik,maeken,unpyi,raolie,yougg,"里奥的回忆",3,0,oversea_2020-2024.json,467
6498,2022-11-27,IJL_2022_fall_regular,IJL,hasha,mone,sinami,pyone,soar,"月亮河公园",2,,oversea_2020-2024.json,467
6499,2022-11-27,IJL_2022_fall_regular,IJL,silia,maeken,raolie,unpyi,yougg,"月亮河公园",3,0,oversea_2020-2024.json,467
6500,2022-11-27,IJL_2022_fall_regular,IJL,silia,yougg,unpyi,maeken,raolie,"军工厂",4,0,oversea_2020-2024.json,467
6501,2022-11-27,IJL_2022_fall_regular,IJL,pipicha,mone,pyone,soar,sinami,"军工厂",3,0,oversea_2020-2024.json,467
6502,2022-11-27,IJL_2022_fall_regular,IJL,vanpyi,tktora,kirye,hhu,monop,"永眠镇",3,0,oversea_2020-2024.json,468
6503,2022-11-27,IJL_2022_fall_regular,IJL,burio,dolisu,kznk,mocchi,sasori,"永眠镇",3,0,oversea_2020-2024.json,468
6504,2022-11-27,IJL_2022_fall_regular,IJL,burio,mocchi,dolisu,sasori,kznk,"湖景村",3,0,oversea_2020-2024.json,468
6505,2022-11-27,IJL_2022_fall_regular,IJL,alf,kirye,monop,hhu,ori,"湖景村",2,,oversea_2020-2024.json,468
6506,2022-11-27,IJL_2022_fall_regular,IJL,burio,mocchi,dolisu,sasori,kznk,"唐人街",2,,oversea_2020-2024.json,468
6507,2022-11-27,IJL_2022_fall_regular,IJL,alf,kirye,monop,ori,hhu,"唐人街",0,1,oversea_2020-2024.json,468
6508,2022-12-02,IVL_2022_fall_regular,IVL,yue,sans,drop,maom,libao,"永眠镇",3,0,IVL_COA_2020-2024.json,622
6509,2022-12-02,IVL_2022_fall_regular,IVL,d,fox,lis,xen,zibi,"永眠镇",2,,IVL_COA_2020-2024.json,622
6510,2022-12-02,IVL_2022_fall_regular,IVL,d,xen,zibi,lis,fox,"湖景村",3,0,IVL_COA_2020-2024.json,622
6511,2022-12-02,IVL_2022_fall_regular,IVL,yue,drop,maom,libao,sans,"湖景村",2,,IVL_COA_2020-2024.json,622
6512,2022-12-02,IVL_2022_fall_regular,IVL,yue,drop,libao,maom,sans,"红教堂",3,0,IVL_COA_2020-2024.json,622
6513,2022-12-02,IVL_2022_fall_regular,IVL,d,xen,zibi,lis,fox,"红教堂",3,0,IVL_COA_2020-2024.json,622
6514,2022-12-02,IVL_2022_fall_regular,IVL,yue,drop,maom,libao,sans,"里奥的回忆",2,,IVL_COA_2020-2024.json,622
6515,2022-12-02,IVL_2022_fall_regular,IVL,d,zibi,xen,lis,fox,"里奥的回忆",2,,IVL_COA_2020-2024.json,622
6516,2022-12-02,IVL_2022_fall_regular,IVL,dongx,xingh,add,xiaod,huac,"红教堂",3,0,IVL_COA_2020-2024.json,623
6517,2022-12-02,IVL_2022_fall_regular,IVL,xc,silverzhi,nan,yihua,zyj,"红教堂",4,0,IVL_COA_2020-2024.json,623
6518,2022-12-02,IVL_2022_fall_regular,IVL,xc,yihua,silverzhi,zyj,nan,"唐人街",2,,IVL_COA_2020-2024.json,623
6519,2022-12-02,IVL_2022_fall_regular,IVL,dongx,add,xiaod,xingh,huac,"唐人街",3,0,IVL_COA_2020-2024.json,623
6520,2022-12-02,IVL_2022_fall_regular,IVL,dongx,huac,add,xingh,xiaod,"里奥的回忆",0,1,IVL_COA_2020-2024.json,623
6521,2022-12-02,IVL_2022_fall_regular,IVL,xc,silverzhi,zyj,nan,yihua,"里奥的回忆",1,1,IVL_COA_2020-2024.json,623
6522,2022-12-02,IVL_2022_fall_regular,IVL,anyi,ppz,18,ppxia,kucao,"红教堂",2,,IVL_COA_2020-2024.json,624
6523,2022-12-02,IVL_2022_fall_regular,IVL,xawm,xingchen,dis,yinl,sxy,"红教堂",1,1,IVL_COA_2020-2024.json,624
6524,2022-12-02,IVL_2022_fall_regular,IVL,anyi,kucao,18,ppz,ppxia,"军工厂",2,,IVL_COA_2020-2024.json,624
6525,2022-12-02,IVL_2022_fall_regular,IVL,xawm,xingchen,dis,yinl,sxy,"军工厂",0,1,IVL_COA_2020-2024.json,624
6526,2022-12-03,IVL_2022_fall_regular,IVL,superrich,xingh,huac,add,xiaod,"永眠镇",4,0,IVL_COA_2020-2024.json,625
6527,2022-12-03,IVL_2022_fall_regular,IVL,xc,ak,shadow,czai,heart,"永眠镇",2,,IVL_COA_2020-2024.json,625
6528,2022-12-03,IVL_2022_fall_regular,IVL,xc,heart,czai,shadow,ak,"军工厂",4,0,IVL_COA_2020-2024.json,625
6529,2022-12-03,IVL_2022_fall_regular,IVL,superrich,xiaod,huac,xingh,add,"军工厂",2,,IVL_COA_2020-2024.json,625
6530,2022-12-03,IVL_2022_fall_regular,IVL,xc,heart,czai,ak,shadow,"湖景村",2,,IVL_COA_2020-2024.json,625
6531,2022-12-03,IVL_2022_fall_regular,IVL,superrich,xingh,xiaod,huac,add,"湖景村",3,0,IVL_COA_2020-2024.json,625
6532,2022-12-03,IVL_2022_fall_regular,IVL,alex,qingq,tx,bbe,huahua,"唐人街",2,,IVL_COA_2020-2024.json,626
6533,2022-12-03,IVL_2022_fall_regular,IVL,yan,huan,487,ming,jelly,"唐人街",4,0,IVL_COA_2020-2024.json,626
6534,2022-12-03,IVL_2022_fall_regular,IVL,yan,487,jelly,huan,ming,"里奥的回忆",3,0,IVL_COA_2020-2024.json,626
6535,2022-12-03,IVL_2022_fall_regular,IVL,alex,huahua,qingq,bbe,tx,"里奥的回忆",3,0,IVL_COA_2020-2024.json,626
6536,2022-12-03,IVL_2022_fall_regular,IVL,yan,487,ming,jelly,huan,"湖景村",3,0,IVL_COA_2020-2024.json,626
6537,2022-12-03,IVL_2022_fall_regular,IVL,alex,bbe,huahua,tx,qingq,"湖景村",1,1,IVL_COA_2020-2024.json,626
6538,2022-12-03,IVL_2022_fall_regular,IVL,ymm,silverzhi,nan,yihua,zyj,"唐人街",0,1,IVL_COA_2020-2024.json,627
6539,2022-12-03,IVL_2022_fall_regular,IVL,dongx,iron,mk,long,huiyi,"唐人街",0,1,IVL_COA_2020-2024.json,627
6540,2022-12-03,IVL_2022_fall_regular,IVL,dongx,iron,mk,long,huiyi,"永眠镇",0,1,IVL_COA_2020-2024.json,627
6541,2022-12-03,IVL_2022_fall_regular,IVL,ymm,silverzhi,zyj,nan,yihua,"永眠镇",2,,IVL_COA_2020-2024.json,627
6542,2022-12-03,IVL_2022_fall_regular,IVL,ymm,zyj,yihua,silverzhi,nan,"里奥的回忆",2,,IVL_COA_2020-2024.json,627
6543,2022-12-03,IVL_2022_fall_regular,IVL,dongx,long,huiyi,mk,iron,"里奥的回忆",3,0,IVL_COA_2020-2024.json,627
6544,2022-12-03,IVT_Japan_2022_fall,IVT,brontal,keserabi,ichiq,zenith,dacho,"唐人街",0,1,oversea_2020-2024.json,521
6545,2022-12-03,IVT_Japan_2022_fall,IVT,camelon,taiga,batoru,jellx,keitea,"唐人街",3,0,oversea_2020-2024.json,521
6546,2022-12-03,IVT_Japan_2022_fall,IVT,kruger,taiga,keitea,batoru,jellx,"月亮河公园",0,1,oversea_2020-2024.json,521
6547,2022-12-03,IVT_Japan_2022_fall,IVT,brontal,keserabi,dacho,zenith,ichiq,"月亮河公园",0,1,oversea_2020-2024.json,521
6548,2022-12-03,IVT_Japan_2022_fall,IVT,brontal,ichiq,keserabi,dacho,kairin,"湖景村",3,0,oversea_2020-2024.json,521
6549,2022-12-03,IVT_Japan_2022_fall,IVT,kruger,taiga,batoru,jellx,keitea,"湖景村",1,1,oversea_2020-2024.json,521
6550,2022-12-03,IVT_Japan_2022_fall,IVT,yopi,nisa,riz,baron,nerisu,"湖景村",3,0,oversea_2020-2024.json,522
6551,2022-12-03,IVT_Japan_2022_fall,IVT,demi,beni,melon,ch,tiara,"湖景村",0,1,oversea_2020-2024.json,522
6552,2022-12-03,IVT_Japan_2022_fall,IVT,9ma,nisa,nerisu,baron,riz,"红教堂",3,0,oversea_2020-2024.json,522
6553,2022-12-03,IVT_Japan_2022_fall,IVT,demi,beni,spade,ch,melon,"红教堂",0,1,oversea_2020-2024.json,522
6554,2022-12-03,IVT_Japan_2022_fall,IVT,bot,589,kewai,27,kwc,"军工厂",2,,oversea_2020-2024.json,523
6555,2022-12-03,IVT_Japan_2022_fall,IVT,chikin,youzine,shou,nameko,sirasu,"军工厂",4,0,oversea_2020-2024.json,523
6556,2022-12-03,IVT_Japan_2022_fall,IVT,hamuchan,kwc,589,kewai,27,"红教堂",1,1,oversea_2020-2024.json,523
6557,2022-12-03,IVT_Japan_2022_fall,IVT,yuuri,youzine,nameko,shou,sirasu,"红教堂",2,,oversea_2020-2024.json,523
6558,2022-12-03,IVT_Japan_2022_fall,IVT,amu,maru,myme,d(jpn),w,"月亮河公园",3,0,oversea_2020-2024.json,524
6559,2022-12-03,IVT_Japan_2022_fall,IVT,tsubachi,kaeru,unyu,large,kem,"月亮河公园",0,1,oversea_2020-2024.json,524
6560,2022-12-03,IVT_Japan_2022_fall,IVT,amu,maru,myme,d(jpn),w,"唐人街",3,0,oversea_2020-2024.json,524
6561,2022-12-03,IVT_Japan_2022_fall,IVT,nano,kaeru,kem,unyu,large,"唐人街",4,0,oversea_2020-2024.json,524
6562,2022-12-03,IVT_Japan_2022_fall,IVT,sign,ele,maru,myme,w,"永眠镇",0,1,oversea_2020-2024.json,524
6563,2022-12-03,IVT_Japan_2022_fall,IVT,nano,kem,unyu,kaeru,large,"永眠镇",3,0,oversea_2020-2024.json,524
6564,2022-12-04,IVL_2022_fall_regular,IVL,alex,drop,sans,maom,libao,"永眠镇",2,,IVL_COA_2020-2024.json,628
6565,2022-12-04,IVL_2022_fall_regular,IVL,d,huan,jelly,487,ming,"永眠镇",2,,IVL_COA_2020-2024.json,628
6566,2022-12-04,IVL_2022_fall_regular,IVL,d,jelly,487,huan,ming,"军工厂",3,0,IVL_COA_2020-2024.json,628
6567,2022-12-04,IVL_2022_fall_regular,IVL,alex,maom,drop,libao,sans,"军工厂",2,,IVL_COA_2020-2024.json,628
6568,2022-12-04,IVL_2022_fall_regular,IVL,alex,drop,maom,libao,sans,"湖景村",2,,IVL_COA_2020-2024.json,628
6569,2022-12-04,IVL_2022_fall_regular,IVL,d,487,jelly,ming,huan,"湖景村",4,0,IVL_COA_2020-2024.json,628
6570,2022-12-04,IVL_2022_fall_regular,IVL,mbing,huahua,tx,qingq,bbe,"红教堂",3,0,IVL_COA_2020-2024.json,629
6571,2022-12-04,IVL_2022_fall_regular,IVL,yan,ppz,ppxia,18,kucao,"红教堂",2,,IVL_COA_2020-2024.json,629
6572,2022-12-04,IVL_2022_fall_regular,IVL,yan,ppz,ppxia,18,kucao,"永眠镇",2,,IVL_COA_2020-2024.json,629
6573,2022-12-04,IVL_2022_fall_regular,IVL,mbing,bbe,tx,huahua,qingq,"永眠镇",3,0,IVL_COA_2020-2024.json,629
6574,2022-12-04,IVL_2022_fall_regular,IVL,ymm,xingchen,dis,yinl,sxy,"唐人街",0,1,IVL_COA_2020-2024.json,630
6575,2022-12-04,IVL_2022_fall_regular,IVL,anyi,iron,mk,long,huiyi,"唐人街",3,0,IVL_COA_2020-2024.json,630
6576,2022-12-04,IVL_2022_fall_regular,IVL,anyi,long,huiyi,mk,iron,"湖景村",2,,IVL_COA_2020-2024.json,630
6577,2022-12-04,IVL_2022_fall_regular,IVL,ymm,dis,xingchen,yinl,sxy,"湖景村",3,0,IVL_COA_2020-2024.json,630
6578,2022-12-04,IVL_2022_fall_regular,IVL,ymm,sxy,dis,yinl,xingchen,"月亮河公园",2,,IVL_COA_2020-2024.json,630
6579,2022-12-04,IVL_2022_fall_regular,IVL,anyi,long,huiyi,mk,iron,"月亮河公园",2,,IVL_COA_2020-2024.json,630
6580,2022-12-04,IVT_Japan_2022_fall,IVT,brontal,baron,nerisu,nisa,riz,"唐人街",2,,oversea_2020-2024.json,525
6581,2022-12-04,IVT_Japan_2022_fall,IVT,demi,keitea,takashi,batoru,mcd,"唐人街",2,,oversea_2020-2024.json,525
6582,2022-12-04,IVT_Japan_2022_fall,IVT,rata,mcd,takashi,keitea,batoru,"永眠镇",0,1,oversea_2020-2024.json,525
6583,2022-12-04,IVT_Japan_2022_fall,IVT,brontal,riz,baron,nisa,nerisu,"永眠镇",0,1,oversea_2020-2024.json,525
6584,2022-12-04,IVT_Japan_2022_fall,IVT,brontal,riz,nisa,baron,nerisu,"军工厂",2,,oversea_2020-2024.json,525
6585,2022-12-04,IVT_Japan_2022_fall,IVT,rata,keitea,batoru,mcd,takashi,"军工厂",3,0,oversea_2020-2024.json,525
6586,2022-12-04,IVT_Japan_2022_fall,IVT,amu,youzine,nameko,shou,sirasu,"军工厂",0,1,oversea_2020-2024.json,526
6587,2022-12-04,IVT_Japan_2022_fall,IVT,bot,unyu,kem,large,kaeru,"军工厂",2,,oversea_2020-2024.json,526
6588,2022-12-04,IVT_Japan_2022_fall,IVT,bot,large,kaeru,unyu,kem,"永眠镇",0,1,oversea_2020-2024.json,526
6589,2022-12-04,IVT_Japan_2022_fall,IVT,amu,youzine,nameko,sirasu,shou,"永眠镇",0,1,oversea_2020-2024.json,526
6590,2022-12-04,IVT_Japan_2022_fall,IVT,sign,youzine,shou,sirasu,nameko,"唐人街",2,,oversea_2020-2024.json,526
6591,2022-12-04,IVT_Japan_2022_fall,IVT,hamuchan,large,kaeru,unyu,kem,"唐人街",2,,oversea_2020-2024.json,526
6592,2022-12-04,IVT_Japan_2022_fall,IVT,demi,nameko,shou,sirasu,youzine,"月亮河公园",3,0,oversea_2020-2024.json,527
6593,2022-12-04,IVT_Japan_2022_fall,IVT,bot,nerisu,riz,baron,nisa,"月亮河公园",2,,oversea_2020-2024.json,527
6594,2022-12-04,IVT_Japan_2022_fall,IVT,rata,youzine,nameko,sirasu,shou,"圣心医院",2,,oversea_2020-2024.json,527
6595,2022-12-04,IVT_Japan_2022_fall,IVT,bot,nerisu,riz,nisa,baron,"圣心医院",3,0,oversea_2020-2024.json,527
6596,2022-12-04,IVT_Japan_2022_fall,IVT,hamuchan,riz,sho,nisa,nerisu,"永眠镇",2,,oversea_2020-2024.json,527
6597,2022-12-04,IVT_Japan_2022_fall,IVT,rata,youzine,shou,nameko,sirasu,"永眠镇",0,1,oversea_2020-2024.json,527
6598,2022-12-04,IVT_Japan_2022_fall,IVT,brontal,kaeru,unyu,large,kem,"永眠镇",0,1,oversea_2020-2024.json,528
6599,2022-12-04,IVT_Japan_2022_fall,IVT,amu,taiga,jellx,keitea,batoru,"永眠镇",0,1,oversea_2020-2024.json,528
6600,2022-12-04,IVT_Japan_2022_fall,IVT,amu,jellx,keitea,batoru,taiga,"红教堂",3,0,oversea_2020-2024.json,528
6601,2022-12-04,IVT_Japan_2022_fall,IVT,brontal,kem,unyu,kaeru,large,"红教堂",1,1,oversea_2020-2024.json,528
6602,2022-12-04,IVT_Japan_2022_fall,IVT,sign,batoru,jellx,taiga,keitea,"唐人街",2,,oversea_2020-2024.json,528
6603,2022-12-04,IVT_Japan_2022_fall,IVT,brontal,kem,kaeru,large,unyu,"唐人街",0,1,oversea_2020-2024.json,528
6604,2022-12-09,IVL_2022_fall_regular,IVL,anyi,tx,bbe,huahua,qingq,"唐人街",0,1,IVL_COA_2020-2024.json,631
6605,2022-12-09,IVL_2022_fall_regular,IVL,yan,yinl,dis,xingchen,sxy,"唐人街",3,0,IVL_COA_2020-2024.json,631
6606,2022-12-09,IVL_2022_fall_regular,IVL,anyi,tx,bbe,qingq,huahua,"月亮河公园",3,0,IVL_COA_2020-2024.json,631
6607,2022-12-09,IVL_2022_fall_regular,IVL,yan,yinl,dis,xingchen,sxy,"月亮河公园",2,,IVL_COA_2020-2024.json,631
6608,2022-12-09,IVL_2022_fall_regular,IVL,yan,yinl,dis,xingchen,sxy,"永眠镇",3,0,IVL_COA_2020-2024.json,631
6609,2022-12-09,IVL_2022_fall_regular,IVL,anyi,tx,bbe,qingq,huahua,"永眠镇",2,,IVL_COA_2020-2024.json,631
6610,2022-12-09,IVL_2022_fall_regular,IVL,alex,ak,shadow,czai,heart,"湖景村",3,0,IVL_COA_2020-2024.json,632
6611,2022-12-09,IVL_2022_fall_regular,IVL,superrich,ming,huan,487,jelly,"湖景村",2,,IVL_COA_2020-2024.json,632
6612,2022-12-09,IVL_2022_fall_regular,IVL,superrich,ming,huan,487,jelly,"红教堂",3,0,IVL_COA_2020-2024.json,632
6613,2022-12-09,IVL_2022_fall_regular,IVL,alex,ak,shadow,czai,heart,"红教堂",3,0,IVL_COA_2020-2024.json,632
6614,2022-12-09,IVL_2022_fall_regular,IVL,alex,ak,shadow,czai,heart,"唐人街",3,0,IVL_COA_2020-2024.json,632
6615,2022-12-09,IVL_2022_fall_regular,IVL,superrich,ming,huan,487,jelly,"唐人街",2,,IVL_COA_2020-2024.json,632
6616,2022-12-09,IVL_2022_fall_regular,IVL,xawm,xiaod,add,xingh,huac,"红教堂",0,1,IVL_COA_2020-2024.json,633
6617,2022-12-09,IVL_2022_fall_regular,IVL,xc,ppz,kucao,18,ppxia,"红教堂",0,1,IVL_COA_2020-2024.json,633
6618,2022-12-09,IVL_2022_fall_regular,IVL,xawm,xiaod,add,xingh,huac,"湖景村",0,1,IVL_COA_2020-2024.json,633
6619,2022-12-09,IVL_2022_fall_regular,IVL,xc,ppz,kucao,18,ppxia,"湖景村",3,0,IVL_COA_2020-2024.json,633
6620,2022-12-09,IVL_2022_fall_regular,IVL,xawm,xiaod,add,xingh,huac,"军工厂",2,,IVL_COA_2020-2024.json,633
6621,2022-12-09,IVL_2022_fall_regular,IVL,xc,ppz,kucao,18,ppxia,"军工厂",3,0,IVL_COA_2020-2024.json,633
6622,2022-12-10,IVL_2022_fall_regular,IVL,ppx,mk,huiyi,iron,long,"军工厂",2,,IVL_COA_2020-2024.json,634
6623,2022-12-10,IVL_2022_fall_regular,IVL,ymm,ak,shadow,heart,czai,"军工厂",2,,IVL_COA_2020-2024.json,634
6624,2022-12-10,IVL_2022_fall_regular,IVL,superrich,mk,huiyi,long,iron,"月亮河公园",3,0,IVL_COA_2020-2024.json,634
6625,2022-12-10,IVL_2022_fall_regular,IVL,ymm,czai,heart,ak,shadow,"月亮河公园",3,0,IVL_COA_2020-2024.json,634
6626,2022-12-10,IVL_2022_fall_regular,IVL,superrich,iron,huiyi,mk,long,"唐人街",2,,IVL_COA_2020-2024.json,634
6627,2022-12-10,IVL_2022_fall_regular,IVL,ymm,czai,heart,shadow,ak,"唐人街",3,0,IVL_COA_2020-2024.json,634
6628,2022-12-10,IVL_2022_fall_regular,IVL,dongx,ppz,ppxia,kucao,18,"红教堂",3,0,IVL_COA_2020-2024.json,635
6629,2022-12-10,IVL_2022_fall_regular,IVL,xawm,nan,silverzhi,zyj,yihua,"红教堂",1,1,IVL_COA_2020-2024.json,635
6630,2022-12-10,IVL_2022_fall_regular,IVL,xawm,zyj,nan,silverzhi,yihua,"永眠镇",2,,IVL_COA_2020-2024.json,635
6631,2022-12-10,IVL_2022_fall_regular,IVL,dongx,ppxia,kucao,18,ppz,"永眠镇",0,1,IVL_COA_2020-2024.json,635
6632,2022-12-10,IVL_2022_fall_regular,IVL,xawm,zyj,silverzhi,yihua,nan,"唐人街",3,0,IVL_COA_2020-2024.json,635
6633,2022-12-10,IVL_2022_fall_regular,IVL,dongx,ppz,ppxia,kucao,18,"唐人街",0,1,IVL_COA_2020-2024.json,635
6634,2022-12-10,IVL_2022_fall_regular,IVL,alex,fox,xen,zibi,lis,"唐人街",0,1,IVL_COA_2020-2024.json,636
6635,2022-12-10,IVL_2022_fall_regular,IVL,yue,huan,487,jelly,ming,"唐人街",3,0,IVL_COA_2020-2024.json,636
6636,2022-12-10,IVL_2022_fall_regular,IVL,yue,huan,487,ming,jelly,"红教堂",4,0,IVL_COA_2020-2024.json,636
6637,2022-12-10,IVL_2022_fall_regular,IVL,alex,zibi,xen,fox,moon,"红教堂",2,,IVL_COA_2020-2024.json,636
6638,2022-12-10,IVT_Japan_2022_fall,IVT,miraik,kaeru,kem,large,unyu,"里奥的回忆",1,1,oversea_2020-2024.json,529
6639,2022-12-10,IVT_Japan_2022_fall,IVT,amu,mone,soar,pyone,sinami,"里奥的回忆",3,0,oversea_2020-2024.json,529
6640,2022-12-10,IVT_Japan_2022_fall,IVT,amu,mone,sinami,pyone,soar,"永眠镇",3,0,oversea_2020-2024.json,529
6641,2022-12-10,IVT_Japan_2022_fall,IVT,silia,kaeru,unyu,kem,large,"永眠镇",3,0,oversea_2020-2024.json,529
6642,2022-12-10,IVT_Japan_2022_fall,IVT,sign,soar,sinami,mone,pyone,"唐人街",2,,oversea_2020-2024.json,529
6643,2022-12-10,IVT_Japan_2022_fall,IVT,silia,kem,unyu,kaeru,large,"唐人街",2,,oversea_2020-2024.json,529
6644,2022-12-10,IVT_Japan_2022_fall,IVT,ideshi,taiga,takashi,mcd,batoru,"永眠镇",3,0,oversea_2020-2024.json,530
6645,2022-12-10,IVT_Japan_2022_fall,IVT,brontal,k3,pinota,yuto,gnk,"永眠镇",0,1,oversea_2020-2024.json,530
6646,2022-12-10,IVT_Japan_2022_fall,IVT,brontal,pinota,yuto,k3,gnk,"唐人街",2,,oversea_2020-2024.json,530
6647,2022-12-10,IVT_Japan_2022_fall,IVT,ryz,mcd,taiga,batoru,takashi,"唐人街",2,,oversea_2020-2024.json,530
6648,2022-12-10,IVT_Japan_2022_fall,IVT,ryz,taiga,batoru,takashi,mcd,"月亮河公园",0,1,oversea_2020-2024.json,530
6649,2022-12-10,IVT_Japan_2022_fall,IVT,brontal,gnk,hotaru,yuto,pinota,"月亮河公园",3,0,oversea_2020-2024.json,530
6650,2022-12-10,IVT_Japan_2022_fall,IVT,brontal,yuto,gnk,pinota,hotaru,"湖景村",0,1,oversea_2020-2024.json,530
6651,2022-12-10,IVT_Japan_2022_fall,IVT,ryz,taiga,mcd,takashi,batoru,"湖景村",1,1,oversea_2020-2024.json,530
6652,2022-12-11,IVL_2022_fall_regular,IVL,d,xiaod,xingh,add,huac,"永眠镇",2,,IVL_COA_2020-2024.json,637
6653,2022-12-11,IVL_2022_fall_regular,IVL,xc,sans,drop,maom,l,"永眠镇",1,1,IVL_COA_2020-2024.json,637
6654,2022-12-11,IVL_2022_fall_regular,IVL,rabbit,xingh,xiaod,huac,add,"圣心医院",3,0,IVL_COA_2020-2024.json,637
6655,2022-12-11,IVL_2022_fall_regular,IVL,xc,sans,l,maom,drop,"圣心医院",3,0,IVL_COA_2020-2024.json,637
6656,2022-12-11,IVL_2022_fall_regular,IVL,d,xingh,xiaod,huac,add,"湖景村",0,1,IVL_COA_2020-2024.json,637
6657,2022-12-11,IVL_2022_fall_regular,IVL,xc,sans,l,maom,drop,"湖景村",1,1,IVL_COA_2020-2024.json,637
6658,2022-12-11,IVL_2022_fall_regular,IVL,yan,silverzhi,nan,zyj,yihua,"唐人街",1,1,IVL_COA_2020-2024.json,638
6659,2022-12-11,IVL_2022_fall_regular,IVL,dongx,huahua,tx,qingq,bbe,"唐人街",0,1,IVL_COA_2020-2024.json,638
6660,2022-12-11,IVL_2022_fall_regular,IVL,dongx,huahua,qingq,bbe,tx,"永眠镇",0,1,IVL_COA_2020-2024.json,638
